FarmID,State,District,Crop,Season,SoilType,IrrigationType,SoilNitrogen_kg_ha,SoilPhosphorus_kg_ha,SoilPotassium_kg_ha,SoilPH,OrganicCarbon_pct,Sulphur_ppm,Zinc_ppm,ElectricalConductivity_dS_m,Temperature_C,Humidity_pct,Rainfall_mm,FarmSize_acres,PreviousYield_kg_acre,YearsOfCultivation,NitrogenRecommendation_kg_acre,PhosphorusRecommendation_kg_acre,PotassiumRecommendation_kg_acre,ExpectedYieldImprovement_pct,EstimatedFertilizerCost_INR_acre,EstimatedFertilizerCost_INR_total
AP07880,Maharashtra,MAH-11,Groundnut,Rabi,Red,Drip,123,6,58,6.49,0.46,6.0,1.36,0.1,24.1,53.3,573,2.5,858,6,7.4,15.0,25.7,18.0,2389,5972
AP07881,Maharashtra,MAH-16,Groundnut,Zaid,Black,Rainfed,50,4,89,8.16,0.85,27.1,1.28,0.4,36.9,30.4,847,1.75,1321,4,11.1,32.5,39.8,18.0,3894,6814
AP07882,Karnataka,KAR-04,Rice,Kharif,Black,Flood,279,11,59,7.98,1.09,12.0,0.59,1.26,38.0,70.5,1025,8.43,2778,1,38.8,31.0,18.0,21.4,2648,22322
AP07883,Karnataka,KAR-11,Rice,Kharif,Red,Sprinkler,626,30,346,6.09,0.9,20.1,1.43,0.21,31.0,74.9,1118,2.5,2630,3,13.6,9.2,5.9,10.3,1092,2730
AP07884,Karnataka,KAR-15,Rice,Winter,Black,Flood,559,13,192,7.33,0.96,16.6,0.47,1.67,6.0,34.0,824,1.1,2654,1,10.3,11.8,5.6,3.0,1070,1177
AP07885,Karnataka,KAR-08,Rice,Rabi,Black,Rainfed,86,6,98,8.08,0.75,6.8,0.42,0.26,17.5,30.8,770,3.35,3130,6,42.2,39.1,15.3,26.0,2478,8301
AP07886,Karnataka,KAR-02,Rice,Kharif,Red,Rainfed,874,22,380,5.73,0.63,28.3,0.63,0.1,30.9,83.6,1140,0.55,3098,14,9.4,8.1,4.0,3.0,945,519
AP07887,Karnataka,KAR-16,Rice,Kharif,Clay,Rainfed,610,35,389,6.25,1.01,17.5,0.35,1.16,25.5,64.7,1011,3.22,1456,4,11.9,6.7,4.7,17.1,887,2856
AP07888,Karnataka,KAR-13,Rice,Winter,Black,Rainfed,589,24,323,8.48,0.74,9.7,1.68,0.87,12.3,46.9,754,3.25,3318,2,12.1,8.5,5.4,4.7,922,2996
AP07889,Karnataka,KAR-06,Rice,Kharif,Black,Drip,701,28,432,7.46,0.74,32.4,0.39,0.2,27.3,55.0,1266,0.87,2958,2,9.4,6.7,4.6,4.4,906,788
AP07890,Karnataka,KAR-09,Rice,Rabi,Loamy,Sprinkler,274,9,109,7.75,0.42,14.2,0.54,0.1,17.5,45.6,752,0.46,2607,7,46.8,32.6,18.2,16.3,2716,1249
AP07891,Karnataka,KAR-16,Rice,Kharif,Red,Rainfed,188,8,65,6.26,0.79,20.3,0.37,0.1,28.2,75.7,1161,2.49,2547,3,30.9,21.1,13.0,18.8,1931,4808
AP07892,Karnataka,KAR-10,Rice,Rabi,Red,Sprinkler,742,22,280,5.66,0.34,12.0,0.6,,18.4,50.7,819,3.03,3358,5,11.2,6.9,4.4,3.0,841,2548
AP07893,Karnataka,KAR-14,Rice,Kharif,Loamy,Drip,179,7,109,6.94,1.1,28.2,1.41,0.73,27.7,65.7,1228,1.41,1746,2,38.2,25.4,11.5,24.2,2049,2889
AP07894,Karnataka,KAR-10,Rice,Kharif,Loamy,Drip,405,13,149,6.81,1.09,7.2,0.74,0.39,27.1,63.9,1064,13.97,1963,4,12.1,15.2,7.6,11.8,1270,17741
AP07895,Karnataka,KAR-22,Rice,Kharif,Clay,Rainfed,411,14,250,6.33,0.85,7.8,1.87,0.57,34.7,74.0,1099,1.2,2763,5,21.5,15.3,7.2,17.2,1302,1562
AP07896,Karnataka,KAR-02,Rice,Rabi,Red,Flood,403,17,176,6.57,0.46,8.1,0.42,0.25,13.9,45.3,757,0.93,2169,1,21.4,9.6,9.5,12.2,1418,1318
AP07897,Karnataka,KAR-02,Rice,Kharif,Red,Sprinkler,345,21,256,6.23,0.25,21.3,1.78,0.1,28.4,57.7,1188,1.59,2476,1,24.9,8.3,6.8,10.7,1169,1858
AP07898,Karnataka,KAR-10,Rice,Kharif,Red,Sprinkler,607,23,363,6.38,0.23,5.9,0.59,0.85,30.0,76.2,1102,0.74,3112,4,13.6,10.5,4.6,13.1,982,726
AP07899,Karnataka,KAR-17,Rice,Winter,Clay,Sprinkler,474,15,161,7.46,0.65,8.6,0.88,1.45,9.0,60.6,984,2.06,1495,1,15.4,13.1,10.8,23.3,1489,3067
AP07900,Karnataka,KAR-06,Rice,Kharif,Red,Drip,87,6,109,6.34,0.71,20.3,1.37,0.1,24.0,68.0,1029,2.49,1827,8,33.1,19.5,8.4,20.4,1677,4175
AP07901,Karnataka,KAR-06,Rice,Winter,Loamy,Drip,58,6,56,6.83,0.44,5.3,0.55,0.33,12.0,44.7,801,1.7,1635,20,33.0,22.6,10.7,30.2,1866,3172
AP07902,Karnataka,KAR-18,Rice,Kharif,Black,Sprinkler,186,4,109,7.44,0.87,8.6,0.5,1.24,24.0,78.6,986,1.47,2550,2,35.7,24.4,13.0,13.0,1983,2915
AP07903,Karnataka,KAR-05,Rice,Kharif,Loamy,Rainfed,427,14,114,6.79,0.77,22.9,1.03,1.35,29.5,62.4,1199,1.9,1830,8,18.9,15.8,13.2,13.9,1787,3395
AP07904,Karnataka,KAR-01,Rice,Kharif,Red,Sprinkler,233,10,77,6.08,0.71,3.7,0.87,0.13,32.7,77.6,947,0.25,2418,17,27.9,20.0,11.1,17.6,1879,469
AP07905,Karnataka,KAR-06,Rice,Kharif,Red,Drip,416,19,124,6.59,0.42,14.9,1.41,1.24,31.9,,1174,13.28,1962,1,19.1,8.2,7.8,10.9,1179,15657
AP07906,Karnataka,KAR-06,Rice,Rabi,Clay,Sprinkler,468,14,174,6.77,1.01,14.2,1.07,0.5,22.1,38.8,852,2.5,3017,4,9.8,15.2,10.9,13.9,1541,3852
AP07907,Karnataka,KAR-14,Rice,Kharif,Red,Rainfed,330,14,170,6.3,0.75,24.5,1.49,0.4,31.0,77.1,981,2.85,1894,14,27.8,15.3,7.7,20.2,1494,4257
AP07908,Karnataka,KAR-05,Rice,Kharif,Loamy,Sprinkler,785,22,406,7.01,0.6,8.1,0.33,1.05,28.6,74.0,1007,1.3,2638,1,11.6,8.2,4.4,8.8,893,1160
AP07909,Karnataka,KAR-09,Rice,Winter,Loamy,Flood,89,5,66,6.7,0.48,19.9,1.19,0.56,15.2,46.9,996,0.98,2139,1,33.8,15.7,12.6,9.0,1744,1709
AP07910,Karnataka,KAR-04,Rice,Kharif,Black,Drip,148,9,109,8.6,0.45,20.2,0.89,0.1,28.5,55.0,1221,3.28,2264,7,33.7,24.5,13.4,10.9,2070,6789
AP07911,Karnataka,KAR-19,Rice,Kharif,Black,Drip,147,6,75,7.68,0.98,2.0,0.5,0.53,30.6,55.0,1234,1.58,1382,9,29.4,18.6,11.8,23.5,1801,2845
AP07912,Karnataka,KAR-18,Rice,Rabi,Red,Flood,422,15,191,5.95,0.78,18.5,0.32,1.54,16.0,37.4,1012,3.3,2737,1,16.5,11.4,7.5,8.1,1243,4101
AP07913,Karnataka,KAR-04,Rice,Winter,Loamy,Rainfed,87,3,70,6.35,0.76,6.7,1.13,0.14,20.6,64.4,600,2.85,2187,5,34.1,18.7,12.4,17.9,1807,5149
AP07914,Karnataka,KAR-24,Rice,Rabi,Black,Rainfed,480,11,215,7.83,0.77,2.3,0.32,0.94,24.2,38.0,830,5.1,1777,5,19.4,16.2,8.6,17.1,1494,7619
AP07915,Karnataka,KAR-14,Rice,Kharif,Black,Flood,280,18,208,7.85,0.86,9.4,0.38,0.4,32.1,69.5,1256,4.41,2558,10,40.3,9.2,7.2,17.9,1236,5450
AP07916,Karnataka,KAR-22,Rice,Winter,Red,Rainfed,181,9,65,5.8,1.04,18.6,1.76,0.82,21.5,46.4,1106,1.33,1100,3,33.7,25.7,12.6,33.0,2013,2677
AP07917,Karnataka,KAR-05,Rice,Kharif,Clay,Drip,216,8,95,6.57,0.67,16.0,0.49,0.1,26.5,71.9,1233,5.0,2549,2,49.5,27.6,17.4,24.7,2519,12595
AP07918,Karnataka,KAR-09,Rice,Kharif,Red,Flood,280,19,183,6.8,0.45,11.2,0.4,0.81,27.6,82.4,956,1.29,2324,2,46.6,8.1,6.3,15.1,1262,1627
AP07919,Karnataka,KAR-13,Rice,Winter,Black,Rainfed,733,35,280,7.48,0.44,4.2,1.33,0.5,15.4,68.7,882,3.62,2583,25,12.4,6.6,5.0,3.0,895,3239
AP07920,Karnataka,KAR-17,Rice,Winter,Clay,Sprinkler,280,11,195,7.7,0.92,22.9,0.42,0.1,16.6,62.4,784,5.0,3023,1,32.1,16.1,8.0,10.9,1448,7240
AP07921,Karnataka,KAR-05,Rice,Kharif,Black,Drip,354,20,163,8.03,0.81,16.5,0.65,0.46,28.9,,1108,12.64,2633,2,29.8,11.8,10.4,11.1,1492,18858
AP07922,Karnataka,KAR-24,Rice,Rabi,Loamy,Rainfed,123,4,42,6.79,0.64,16.3,1.41,0.13,9.5,38.7,954,1.91,2371,9,54.8,30.2,19.0,17.3,2699,5155
AP07923,Karnataka,KAR-21,Rice,Winter,Loamy,Sprinkler,313,13,120,6.22,1.06,19.1,0.47,1.16,24.9,68.7,877,1.57,3514,1,26.1,13.9,10.9,12.0,1600,2512
AP07924,Karnataka,KAR-08,Rice,Kharif,Red,Drip,764,27,348,5.48,0.22,5.6,1.05,0.1,30.2,74.9,941,0.49,3800,1,10.9,6.7,4.5,3.0,852,417
AP07925,Karnataka,KAR-03,Rice,Kharif,Red,Rainfed,469,11,254,5.51,0.75,25.4,1.01,1.36,27.1,82.3,1194,7.88,2348,5,16.2,27.6,5.5,6.4,1611,12694
AP07926,Karnataka,KAR-14,Rice,Kharif,Clay,Rainfed,279,7,62,7.24,0.74,6.5,0.42,0.11,24.3,75.7,1002,2.12,3198,1,31.0,31.8,16.5,23.1,2383,5051
AP07927,Karnataka,KAR-10,Rice,Kharif,Black,Rainfed,128,8,48,7.69,0.41,23.3,1.84,0.6,28.9,60.6,1012,3.76,2787,7,42.2,22.2,14.4,25.2,2042,7677
AP07928,Karnataka,KAR-07,Rice,Kharif,Red,Sprinkler,384,16,140,6.25,0.22,6.7,0.59,0.98,29.9,78.2,1210,4.17,2256,1,26.1,11.0,10.9,16.3,1507,6284
AP07929,Karnataka,KAR-17,Rice,Kharif,Red,Sprinkler,408,22,217,6.27,0.15,28.5,0.47,1.52,30.8,70.3,985,4.31,2542,3,27.9,8.2,8.5,15.1,1264,5447
AP07930,Karnataka,KAR-20,Rice,Winter,Red,Drip,339,11,209,6.69,0.76,8.6,0.88,0.85,6.0,61.0,816,1.8,2090,11,18.5,17.0,4.6,10.4,1210,2178
AP07931,Karnataka,KAR-20,Rice,Rabi,Black,Rainfed,370,11,186,8.16,0.67,9.6,0.59,,15.2,29.9,914,1.63,2890,4,34.3,36.1,10.9,18.5,2203,3590
AP07932,Karnataka,KAR-01,Rice,Kharif,Red,Drip,140,4,79,5.53,0.53,6.1,1.09,0.1,27.9,86.1,1163,14.72,2171,6,35.9,24.3,13.3,13.3,2003,29484
AP07933,Karnataka,KAR-14,Rice,Kharif,Black,Drip,228,10,53,8.33,0.93,8.3,1.87,0.1,33.7,72.8,1345,3.46,2471,16,38.4,24.4,10.1,21.4,1895,6556
AP07934,Karnataka,KAR-02,Rice,Rabi,Black,Drip,466,17,243,7.71,1.07,16.3,1.46,0.61,21.5,44.3,819,1.0,2732,4,12.1,8.6,5.5,4.8,1005,1005
AP07935,Karnataka,KAR-09,Rice,Kharif,Loamy,Drip,701,25,308,6.62,0.61,2.0,0.27,0.1,24.0,59.1,1322,1.67,2752,1,8.7,6.0,4.6,3.0,832,1389
AP07936,Karnataka,KAR-13,Rice,Kharif,Red,Sprinkler,457,19,134,6.16,0.3,27.7,0.37,,25.2,67.4,915,0.91,2260,9,21.5,8.5,13.7,13.8,1532,1394
AP07937,Karnataka,KAR-10,Rice,Kharif,Clay,Sprinkler,611,29,280,6.48,0.52,11.8,1.48,0.66,27.7,74.4,984,1.32,2762,7,12.4,5.6,5.8,3.0,918,1211
AP07938,Karnataka,KAR-18,Rice,Kharif,Red,Rainfed,55,4,21,5.58,0.92,9.7,0.51,,31.8,65.9,1030,4.71,2118,3,32.3,29.6,17.1,16.0,2346,11049
AP07939,Karnataka,KAR-18,Rice,Rabi,Red,Rainfed,317,14,225,5.17,0.34,4.2,1.24,0.1,22.3,37.9,975,3.27,1830,8,38.3,21.8,9.4,26.0,1790,5853
AP07940,Karnataka,KAR-22,Rice,Winter,Red,Flood,396,13,148,6.45,0.55,6.4,1.27,0.29,17.4,59.4,636,1.86,3238,3,22.2,18.1,11.5,13.5,1586,2949
AP07941,Karnataka,KAR-13,Rice,Kharif,Red,Sprinkler,777,22,420,5.18,0.54,18.1,1.45,0.74,30.5,85.2,912,0.92,2076,13,14.3,9.7,4.8,7.9,993,913
AP07942,Karnataka,KAR-15,Rice,Rabi,Clay,Rainfed,127,7,104,7.18,0.59,21.7,1.47,0.1,8.0,35.5,689,12.5,2316,1,49.4,25.6,19.5,15.3,2537,31712
AP07943,Karnataka,KAR-06,Rice,Winter,Red,Rainfed,658,22,398,6.15,0.43,5.4,0.5,0.42,21.2,68.2,633,1.32,1958,1,9.2,5.7,4.5,6.2,800,1056
AP07944,Karnataka,KAR-01,Rice,Kharif,Loamy,Drip,164,7,32,7.33,0.7,10.0,2.26,0.95,29.5,67.1,1031,1.06,2469,3,46.3,24.4,14.3,10.1,2101,2227
AP07945,Karnataka,KAR-06,Rice,Kharif,Red,Drip,377,16,188,5.88,0.38,12.2,0.6,0.31,29.3,,1172,1.33,2744,1,17.6,12.6,5.8,11.7,1126,1497
AP07946,Karnataka,KAR-11,Rice,Kharif,Loamy,Flood,181,5,70,7.34,0.71,22.9,1.42,1.41,27.6,71.7,1072,0.86,2834,1,50.1,27.1,13.0,15.6,2157,1855
AP07947,Karnataka,KAR-20,Rice,Kharif,Black,Drip,341,15,245,8.44,0.51,4.3,0.34,0.1,34.0,78.6,1208,0.76,1453,11,20.2,11.0,5.9,23.2,1139,865
AP07948,Karnataka,KAR-12,Rice,Kharif,Loamy,Rainfed,228,5,48,6.84,0.51,9.6,0.97,1.04,27.0,74.6,1221,9.34,2757,4,54.4,28.2,17.2,27.5,2534,23667
AP07949,Karnataka,KAR-07,Rice,Kharif,Red,Rainfed,483,17,208,6.37,0.36,8.4,0.37,1.37,24.0,64.6,1103,1.04,2488,4,13.8,12.4,7.4,15.2,1287,1338
AP07950,Karnataka,KAR-23,Rice,Kharif,Black,Drip,705,28,383,7.76,0.69,16.8,0.48,1.08,26.0,77.8,1111,1.11,1626,15,7.9,5.9,4.2,4.1,836,927
AP07951,Karnataka,KAR-08,Rice,Kharif,Red,Rainfed,156,9,66,5.65,0.68,8.7,1.24,0.63,27.2,90.0,1087,1.38,1909,3,47.6,42.1,17.7,25.5,2967,4094
AP07952,Karnataka,KAR-04,Rice,Kharif,Red,Rainfed,555,21,215,5.3,0.7,18.9,0.44,0.46,29.2,,1119,3.79,1567,1,14.2,8.4,7.3,7.0,1111,4210
AP07953,Karnataka,KAR-20,Rice,Rabi,Red,Sprinkler,120,3,65,6.14,0.64,5.7,0.39,0.86,19.2,45.6,836,7.67,2632,1,50.2,26.5,16.5,21.9,2330,17871
AP07954,Karnataka,KAR-11,Rice,Kharif,Black,Flood,441,18,111,7.62,0.53,8.4,0.2,1.4,30.2,70.4,1130,2.5,2929,18,21.0,9.4,14.5,15.4,1577,3942
AP07955,Karnataka,KAR-12,Rice,Winter,Red,Sprinkler,192,6,50,5.52,0.42,2.0,0.81,0.51,8.4,64.8,790,1.62,1972,24,37.4,31.2,14.5,21.0,2244,3635
AP07956,Karnataka,KAR-02,Rice,Kharif,Red,Sprinkler,354,11,205,5.87,0.34,4.8,0.75,,24.0,75.4,1119,1.2,1947,2,24.7,13.4,6.5,6.5,1321,1585
AP07957,Karnataka,KAR-23,Rice,Kharif,Black,Rainfed,560,29,347,7.51,0.98,7.3,1.48,0.95,26.9,79.8,992,1.28,2465,20,14.0,10.7,5.9,7.9,1039,1329
AP07958,Karnataka,KAR-10,Rice,Kharif,Clay,Rainfed,531,18,279,6.27,0.15,9.2,0.45,1.32,36.1,84.4,1233,3.01,1999,1,15.9,10.0,4.6,15.6,986,2967
AP07959,Karnataka,KAR-14,Rice,Kharif,Black,Rainfed,761,30,307,7.34,0.64,24.7,0.46,0.45,33.7,82.0,1166,2.69,2545,8,11.8,7.2,3.8,4.4,857,2305
AP07960,Karnataka,KAR-22,Rice,Kharif,Red,Rainfed,430,12,170,6.74,0.34,24.6,1.15,0.65,24.4,69.2,1092,1.48,2364,6,23.7,26.6,9.2,19.3,1783,2638
AP07961,Karnataka,KAR-19,Rice,Kharif,Black,Sprinkler,279,4,20,7.93,0.76,11.2,0.5,0.1,31.0,68.7,956,7.36,2457,3,32.6,21.5,13.1,10.9,2015,14830
AP07962,Karnataka,KAR-06,Rice,Winter,Clay,Flood,279,9,60,7.65,0.25,2.5,0.3,1.35,17.4,70.4,848,3.18,3148,25,45.5,23.3,14.6,13.1,2124,6754
AP07963,Karnataka,KAR-14,Rice,Kharif,Clay,Sprinkler,143,7,75,6.56,0.64,26.3,0.37,0.92,26.0,90.0,913,0.25,2031,7,51.2,29.0,22.8,29.4,2766,691
AP07964,Karnataka,KAR-23,Rice,Kharif,Black,Sprinkler,143,6,78,7.35,1.04,3.1,0.3,0.77,34.4,69.7,1080,4.19,3050,1,38.2,22.4,15.2,22.6,2158,9042
AP07965,Karnataka,KAR-22,Rice,Kharif,Red,Drip,240,6,81,5.76,0.39,19.7,1.08,0.48,25.1,67.2,1176,2.88,2411,5,39.6,29.0,17.8,31.7,2482,7148
AP07966,Karnataka,KAR-07,Rice,Rabi,Loamy,Sprinkler,697,27,413,6.1,0.43,28.1,0.25,0.1,24.0,37.8,727,0.86,2811,10,12.8,8.8,5.4,8.3,994,854
AP07967,Karnataka,KAR-16,Rice,Winter,Loamy,Drip,172,7,99,7.04,0.19,15.5,0.6,0.43,17.3,39.2,1082,12.19,2199,10,37.7,19.8,14.3,16.2,2021,24635
AP07968,Karnataka,KAR-07,Rice,Winter,Red,Drip,279,10,102,6.06,0.71,2.0,0.3,0.99,12.2,41.4,727,1.77,2321,3,27.6,18.7,10.3,18.1,1699,3007
AP07969,Karnataka,KAR-15,Rice,Rabi,Clay,Drip,166,7,48,6.48,0.74,2.0,0.41,0.58,16.7,43.5,863,1.63,2847,16,27.5,16.2,11.8,14.6,1600,2608
AP07970,Karnataka,KAR-21,Rice,Winter,Black,Drip,501,17,110,7.69,0.83,14.0,1.63,0.35,16.9,64.5,762,0.56,2329,14,15.2,14.4,13.6,6.4,1639,917
AP07971,Karnataka,KAR-17,Rice,Winter,Clay,Rainfed,517,17,202,7.11,0.81,8.1,1.15,,19.1,69.0,953,0.86,2405,6,11.7,8.8,8.0,17.8,1231,1058
AP07972,Karnataka,KAR-23,Rice,Winter,Loamy,Sprinkler,392,16,110,6.0,0.62,3.4,1.06,0.65,17.0,62.6,849,13.86,2336,2,15.5,10.6,13.5,21.0,1509,20914
AP07973,Karnataka,KAR-18,Rice,Winter,Black,Sprinkler,265,9,84,7.9,1.04,15.9,0.72,1.27,10.8,66.4,706,1.78,2761,4,29.4,19.0,13.7,20.9,1892,3367
AP07974,Karnataka,KAR-21,Rice,Rabi,Black,Drip,425,16,207,8.16,0.7,21.5,0.3,0.92,14.2,39.4,881,3.33,2522,2,13.8,11.5,5.3,11.2,1087,3619
AP07975,Karnataka,KAR-08,Rice,Kharif,Black,Sprinkler,612,32,360,8.16,0.94,2.0,1.87,0.86,27.4,76.1,1124,5.1,3411,9,10.3,7.7,5.1,7.4,1016,5181
AP07976,Karnataka,KAR-24,Rice,Rabi,Loamy,Sprinkler,260,6,57,6.29,0.63,23.0,1.88,0.1,25.4,41.7,888,3.22,3081,4,54.1,33.7,16.3,23.6,2763,8896
AP07977,Karnataka,KAR-17,Rice,Kharif,Clay,Rainfed,509,19,151,6.49,0.73,8.9,0.59,0.56,27.7,71.3,1086,3.5,2033,10,14.4,7.3,9.4,8.7,1189,4161
AP07978,Karnataka,KAR-19,Rice,Kharif,Black,Rainfed,537,12,139,7.76,0.87,11.7,0.55,,27.0,75.3,1167,3.48,2323,1,16.8,19.9,12.1,18.7,1677,5835
AP07979,Karnataka,KAR-04,Rice,Kharif,Red,Drip,694,36,396,6.54,0.53,4.5,0.15,1.0,28.4,71.5,1318,4.05,2175,6,13.7,8.3,5.1,11.6,1006,4074
AP07980,Karnataka,KAR-01,Rice,Kharif,Black,Sprinkler,480,14,131,7.34,1.05,37.8,0.64,0.1,29.5,66.8,1042,3.28,1743,8,12.8,11.6,9.6,13.5,1347,4418
AP07981,Karnataka,KAR-03,Rice,Winter,Red,Drip,279,8,66,5.73,0.86,2.0,1.09,0.1,21.7,50.4,701,1.67,2468,2,22.8,19.2,11.3,17.4,1636,2732
AP07982,Karnataka,KAR-03,Rice,Kharif,Red,Rainfed,94,6,83,6.43,0.23,6.4,1.76,0.73,33.2,73.4,1119,3.76,3430,16,55.1,23.8,15.0,21.4,2281,8576
AP07983,Karnataka,KAR-03,Rice,Kharif,Red,Rainfed,560,26,280,6.14,0.61,6.9,0.32,0.91,26.9,71.2,1116,0.74,1769,3,9.8,7.7,4.7,11.0,967,715
AP07984,Karnataka,KAR-23,Rice,Winter,Loamy,Sprinkler,560,29,323,7.6,0.79,9.7,0.89,1.39,17.0,53.1,867,2.0,2413,1,11.5,6.4,5.5,4.6,973,1946
AP07985,Karnataka,KAR-02,Rice,Kharif,Black,Flood,312,14,158,7.67,0.67,2.0,0.4,0.72,27.8,90.0,1202,0.86,2748,22,15.5,12.5,6.4,3.0,1266,1088
AP07986,Karnataka,KAR-14,Rice,Kharif,Red,Sprinkler,336,19,199,5.86,0.74,23.8,1.33,0.6,31.2,69.3,1148,0.87,1782,10,19.6,10.5,9.1,18.1,1252,1089
AP07987,Karnataka,KAR-17,Rice,Kharif,Black,Rainfed,801,36,443,7.6,0.86,17.6,1.35,0.5,36.2,,1056,6.04,2342,11,8.8,6.8,4.8,12.6,859,5188
AP07988,Karnataka,KAR-03,Rice,Kharif,Loamy,Sprinkler,119,7,86,6.47,0.57,20.6,0.39,0.58,35.3,72.1,1223,4.88,2561,2,48.2,33.7,19.4,26.3,3014,14708
AP07989,Karnataka,KAR-21,Rice,Kharif,Red,Rainfed,363,19,138,6.49,0.45,12.9,1.13,0.1,36.0,69.5,1140,1.44,2889,2,30.4,10.1,12.9,17.7,1571,2262
AP07990,Karnataka,KAR-18,Rice,Rabi,Red,Rainfed,343,22,236,5.25,0.79,24.7,0.42,1.04,26.1,40.5,994,0.8,1926,11,19.8,8.9,6.8,23.5,1175,940
AP07991,Karnataka,KAR-02,Rice,Kharif,Red,Drip,717,29,372,5.45,0.6,6.8,0.87,0.34,30.5,87.3,1140,0.25,2432,5,6.3,4.5,3.0,5.4,800,200
AP07992,Karnataka,KAR-10,Rice,Winter,Red,Sprinkler,319,14,148,6.23,0.51,8.3,1.64,0.39,21.8,48.8,702,0.25,3363,1,27.2,16.0,11.0,13.5,1674,418
AP07993,Karnataka,KAR-01,Rice,Kharif,Red,Drip,207,3,54,5.95,0.32,25.0,0.89,0.1,30.5,63.2,951,1.59,1397,8,42.7,26.9,18.2,27.3,2549,4052
AP07994,Karnataka,KAR-14,Rice,Kharif,Red,Flood,258,11,77,5.62,0.88,4.6,1.35,1.39,26.8,73.2,1116,1.77,2785,7,47.7,21.7,18.0,19.5,2291,4055
AP07995,Karnataka,KAR-10,Rice,Kharif,Loamy,Drip,359,16,213,6.13,0.64,22.6,0.27,0.22,26.5,67.3,1110,1.98,1549,8,20.2,13.4,5.3,14.4,1246,2467
AP07996,Karnataka,KAR-21,Rice,Winter,Black,Drip,648,31,398,7.63,0.9,27.6,0.75,0.33,19.5,34.8,869,2.09,2260,10,10.3,6.2,3.8,6.7,837,1749
AP07997,Karnataka,KAR-09,Rice,Rabi,Red,Sprinkler,163,5,62,5.92,0.55,27.1,0.74,0.1,28.0,28.8,778,3.47,2578,11,61.5,34.7,18.5,30.3,2840,9854
AP07998,Karnataka,KAR-16,Rice,Winter,Black,Flood,634,31,280,8.28,1.02,25.2,0.59,1.05,10.8,48.3,642,2.5,2198,5,10.9,9.3,4.1,3.0,948,2370
AP07999,Karnataka,KAR-09,Rice,Kharif,Black,Rainfed,204,9,86,8.07,0.57,6.6,2.3,1.43,28.5,55.0,989,1.49,1657,12,40.5,29.1,14.4,28.5,2270,3382
AP08000,Karnataka,KAR-10,Rice,Kharif,Black,Rainfed,405,18,133,7.63,0.61,8.2,1.59,1.21,24.9,81.3,1044,1.43,2136,1,15.8,9.5,9.6,11.0,1299,1857
AP08001,Karnataka,KAR-17,Rice,Kharif,Red,Drip,585,22,419,6.42,0.38,9.8,0.59,0.28,26.5,70.0,1207,1.29,1899,1,15.9,11.3,4.6,12.0,1017,1311
AP08002,Karnataka,KAR-15,Rice,Rabi,Loamy,Sprinkler,198,7,39,6.77,0.68,4.9,1.11,0.96,12.8,38.5,827,0.43,2184,10,40.9,27.0,18.0,22.3,2456,1056
AP08003,Karnataka,KAR-02,Rice,Rabi,Loamy,Sprinkler,149,5,26,6.47,0.88,18.3,0.52,0.74,22.9,,821,0.64,1664,3,46.0,31.4,18.7,23.2,2698,1726
AP08004,Karnataka,KAR-01,Rice,Winter,Loamy,Rainfed,196,10,108,7.26,0.76,27.0,0.59,0.78,22.7,61.0,694,2.49,2624,1,48.4,25.9,15.9,18.8,2415,6013
AP08005,Karnataka,KAR-04,Rice,Kharif,Black,Rainfed,239,8,96,7.92,0.72,6.3,1.84,0.1,28.9,72.9,1048,1.83,2630,3,43.0,25.2,15.9,19.3,2338,4278
AP08006,Karnataka,KAR-24,Rice,Kharif,Red,Drip,358,19,200,6.04,0.32,5.5,1.71,0.1,24.0,73.6,1178,4.72,2813,10,25.7,8.4,8.4,4.7,1252,5909
AP08007,Karnataka,KAR-16,Rice,Winter,Clay,Drip,309,16,161,6.46,1.19,10.6,1.83,0.33,19.7,53.2,773,2.3,3145,4,29.9,10.1,7.9,8.1,1194,2746
AP08008,Karnataka,KAR-22,Rice,Kharif,Red,Sprinkler,688,22,328,6.17,0.56,6.0,1.28,0.3,30.5,83.6,1217,0.7,1608,1,13.1,10.9,4.3,16.8,956,669
AP08009,Karnataka,KAR-14,Rice,Kharif,Loamy,Drip,754,34,434,7.3,0.95,17.7,0.49,,33.6,55.0,1242,1.19,2906,7,9.2,6.0,4.1,3.0,861,1024
AP08010,Karnataka,KAR-20,Rice,Rabi,Black,Sprinkler,153,5,79,7.2,0.93,18.7,1.18,0.31,10.7,,942,5.1,2156,9,48.9,31.1,22.0,31.8,2660,13565
AP08011,Karnataka,KAR-21,Rice,Kharif,Black,Rainfed,279,9,77,7.78,0.67,11.7,1.52,0.1,27.0,63.1,1119,16.81,2035,1,40.9,20.3,13.1,23.9,1975,33199
AP08012,Karnataka,KAR-09,Rice,Kharif,Clay,Flood,236,5,79,7.64,0.79,7.4,0.59,1.73,27.8,65.7,1035,4.31,3077,2,34.6,23.0,12.3,23.9,1906,8214
AP08013,Karnataka,KAR-24,Rice,Kharif,Red,Sprinkler,146,7,57,5.9,0.48,3.0,0.99,0.39,24.4,64.6,1076,5.1,2566,21,47.3,27.3,17.9,20.9,2502,12760
